CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
15699772,Barclay,428,Germany,Female,40,3
15744105,Kodilinyechukwu,768,France,Female,28,3
15739858,Otitodilichukwu,618,France,Male,56,7
15723720,McKenzie,591,France,Female,31,7
15638355,Woods,658,France,Female,35,5
15805637,Hsing,625,France,Male,36,9
15629575,Wheare,717,France,Male,36,2
15586243,Yobachi,667,France,Male,44,8
15757931,Fang,804,France,Male,24,3
15716023,Pearson,693,France,Male,31,1
15647782,Brown,729,Germany,Male,36,8
15716609,L?,484,Germany,Male,54,3
15623791,Padovesi,632,Spain,Female,40,3
15627262,Soto,536,Germany,Male,23,6
15652693,Greco,573,France,Female,26,4
15586993,Giordano,655,Spain,Female,56,5
15815560,Bogle,666,Germany,Male,74,7
15584930,Grimmett,726,Germany,Male,30,5
15799031,Ayers,523,France,Male,39,3
15810457,Miller,728,Germany,Female,33,9
15697879,Webb,701,France,Male,30,3
15594902,Lombardi,518,France,Male,38,3
15799710,Wei,739,France,Male,37,7
15659651,Ross,531,Germany,Female,31,7
15645956,Jideofor,452,Spain,Male,44,3
15651713,King,684,France,Male,45,6
15737265,Nwokeocha,728,Germany,Male,39,6
15687310,Humphries,783,Spain,Male,39,9
15607347,Olisaemeka,734,France,Male,22,5
15698321,Yobanna,648,Germany,Male,34,3
15657812,Ch'iu,688,France,Male,52,1
15569187,Fleming,680,Spain,Male,35,9
15681562,Trevisan,516,France,Female,43,2
15615456,Aleksandrova,680,France,Female,37,10
15589793,Onwuamaeze,604,France,Male,53,8
15781884,Knox,624,Germany,Male,27,9
15675190,Chia,623,France,Male,21,10
15600734,Townsend,624,Spain,Male,51,5
15779176,Dike,565,Germany,Female,58,3
15605286,Moyes,565,France,Male,55,4
15674922,Beavers,710,France,Male,54,6
15737506,Tretiakova,645,France,Male,42,6
15780514,Fuller,707,France,Male,33,8
15623647,Dellucci,655,Spain,Female,36,1
15668472,Ritchie,705,Spain,Female,24,5
15692416,Aikenhead,358,Spain,Female,52,8
15771139,Douglas,578,Germany,Male,34,8
15738318,Kung,800,France,Female,40,5
15772243,MacDonald,612,France,Female,33,9
15638463,Okwudilichukwu,681,Germany,Female,48,8
15598088,Ni,559,Spain,Male,25,5
15693468,Simmons,488,Spain,Female,39,9
15671930,H?,717,France,Female,36,5
15762268,Hancock,666,France,Female,41,10
15780954,Cran,582,Spain,Male,26,4
15700174,McKay,733,Spain,Female,30,0
15635728,P'an,693,France,Male,41,4
15679283,Parkhill,694,France,Female,33,4
15591386,Golubova,622,France,Female,35,5
15694192,Nwankwo,598,Spain,Female,38,6
15585901,Johnson,717,Spain,Male,35,1
15792329,Mao,494,Germany,Male,37,5
15635597,Echezonachukwu,644,France,Male,33,8
15775880,McElyea,554,France,Female,30,9
15630913,Rosas,476,Spain,Female,69,1
15756680,Phillips,667,France,Male,28,6
15587913,Palerma,748,Spain,Female,40,4
15737605,Morris,531,Spain,Female,45,1
15627876,Pavlova,719,Spain,Female,47,9
15772601,Lu,845,Germany,Female,41,2
15758606,Yamamoto,738,France,Male,54,4
15657107,Angelo,563,Spain,Female,46,8
15622454,Zaitsev,695,Spain,Male,28,0
15775803,Cawker,841,Spain,Male,41,1
15570859,Froggatt,626,Germany,Male,36,2
15748381,Gorbunov,613,France,Female,29,6
15787189,Tai,824,Germany,Male,60,8
15666055,Rowe,705,France,Female,49,7
15617648,Mikkelsen,584,France,Female,44,5
15755678,Kovalyov,534,France,Male,62,2
15624781,Mbanefo,672,France,Female,34,1
15779497,Ts'ai,603,France,Male,43,5
15567399,Enderby,633,Germany,Male,43,3
15613656,Lombardi,842,France,Male,58,1
15734311,Hamilton,661,France,Female,27,3
15657214,Hsia,601,France,Male,74,2
15799350,Mao,632,France,Male,41,0
15729970,Ugochukwu,684,Germany,Male,29,8
15725835,West,785,Germany,Female,32,3
15745543,Hughes,687,France,Male,39,7
15727384,Chukwuemeka,705,Germany,Female,43,10
15666916,Lira,639,France,Male,43,6
15732917,Li,729,Germany,Male,46,5
15612050,Castiglione,556,Spain,Female,48,8
15726267,Paterson,570,France,Male,32,9
15780124,Blair,841,France,Male,74,9
15742238,Dellucci,705,Germany,Male,35,4
15679024,Udinesi,553,France,Male,32,3
15715297,Yuan,779,Germany,Female,40,2
15633612,Yuryeva,696,France,Male,28,4
15602929,Wilson,728,Spain,Female,37,4
15696703,Dean,691,Germany,Male,27,3
15756668,Ross,706,France,Male,30,3
15565779,Kent,627,Germany,Female,30,6
15795519,Vasiliev,716,Germany,Female,18,3
15761477,Golibe,501,Germany,Male,24,4
15731890,Chukwukere,601,France,Male,41,1
15633043,Fedorova,545,Spain,Female,39,6
15752953,Chien,634,France,Male,45,9
15603088,Rossi,451,Spain,Female,23,9
15606613,Samson,655,France,Female,59,7
15635939,Fenton,458,France,Female,39,9
15666043,Mackey,520,France,Male,33,4
15746190,Payton,624,Spain,Female,28,2
15591357,Cowger,765,France,Male,51,3
15658716,Banks,667,Germany,Female,37,5
15679909,Pugliesi,665,Spain,Male,41,8
15634262,Fantin,709,Germany,Male,34,4
15799825,Bentley,583,France,Female,44,8
15756875,Freeman,782,Spain,Male,34,6
15678146,Wong,668,Spain,Female,24,7
15710743,Onwuamaeze,621,France,Male,47,0
15595831,Shen,579,Germany,Female,64,6
15626684,Huang,547,France,Female,38,5
15709846,Yeh,840,France,Female,39,1
15635459,Shih,667,Germany,Female,27,3
15642544,Henderson,723,France,Male,34,5
15566494,Fang,487,France,Male,45,2
15655238,Dellucci,668,France,Female,31,9
15733429,Chou,520,Germany,Male,34,8
15814536,Conti,549,France,Male,37,2
15771702,Roberts,567,France,Female,35,5
15723008,Lo Duca,720,France,Female,45,1
15797160,Glover,492,France,Female,49,8
15792222,Johnstone,712,France,Female,37,1
15644765,Ashton,689,Germany,Male,26,4
15610686,Melton,850,France,Male,63,8
15730868,Marshall,747,France,Male,41,5
15705991,Kenenna,469,Germany,Male,38,9
15577078,Zakharov,539,Spain,Male,38,6
15679550,Chukwualuka,743,France,Male,32,9
15787655,Chu,707,France,Male,47,3
15668081,Capon,581,Spain,Female,50,4
15747980,Cattaneo,737,Spain,Male,38,6
15710295,Patrick,445,Germany,Female,38,6
15724443,Taylor,703,Germany,Female,29,3
15571305,Stephenson,588,Germany,Female,35,1
15569503,Yeh,765,France,Male,44,6
15581840,DeRose,626,France,Male,33,8
15772262,Vavilov,545,Germany,Male,37,9
15767794,Browne,744,France,Male,31,9
15629338,Collingridge de Tourcey,658,Spain,Female,31,2
15790379,Rowe,629,Germany,Male,28,8
15750684,Jibunoh,719,France,Female,42,4
15697214,Korovin,686,Spain,Female,36,5
15711015,Hammonds,743,France,Male,36,4
15573309,Ward,626,Spain,Female,48,2
15805303,Olisanugo,661,Germany,Male,44,1
15741385,Gallop,710,Germany,Male,45,9
15780254,Gartrell,654,France,Male,40,6
15744843,K'ung,569,Spain,Female,34,6
15815626,Oluchi,640,France,Male,63,2
15784736,Jamieson,562,France,Male,45,6
15813412,Barlow,721,France,Female,55,3
15809143,White,456,Germany,Male,32,9
15617617,Stewart,811,Spain,Male,39,7
15779738,Buccho,534,France,Male,24,1
15668669,Benson,423,France,Female,36,5
15687477,Thompson,594,Germany,Male,28,5
15578908,Todd,725,Spain,Female,32,0
15687658,Burgin,716,France,Female,52,7
15615020,Nnaife,595,Germany,Female,41,9
15608886,Okwudiliolisa,679,France,Female,33,1
15602551,Johnson,667,Spain,Male,39,9
15672945,Parkes,661,France,Female,37,5
15757408,Lo,655,Spain,Male,38,3
15806132,Martin,555,France,Male,55,4
15813022,Kapustina,531,Spain,Male,70,1
15673578,Page,611,Germany,Female,40,7
15757916,Amaechi,600,France,Female,38,9
15689168,Munro,531,Spain,Male,37,1
15769216,Panicucci,601,France,Female,43,2
15593295,Greathouse,548,France,Male,57,6
15804814,Ts'ui,759,France,Male,40,4
15778934,Napolitani,678,Spain,Female,49,8
15802351,Beers,755,Germany,Female,33,6
15630241,Tretyakova,594,France,Male,61,3
15719561,Lin,768,France,Male,42,5
15615096,Costa,492,France,Female,31,7
15659931,Ibezimako,637,Germany,Female,55,1
15714586,Marcelo,646,Spain,Female,42,3
15634949,Hay,593,Germany,Male,74,5
15589224,Moore,596,Spain,Male,41,5
15795990,Lumholtz,722,Germany,Female,48,10
15603216,Simpson,642,France,Male,25,7
15631201,Hill,472,Spain,Female,28,4
15686255,Mouzon,738,Germany,Male,35,6
15746594,Wu,732,Spain,Male,33,8
15718893,Pirozzi,404,Germany,Female,54,4
15671609,Ibeabuchi,701,France,Male,44,7
15652540,Garnsey,683,France,Male,31,2
15774857,Synnot,460,France,Female,27,7
15791836,Wildman,690,France,Male,29,5
15651554,Anenechukwu,618,Germany,Female,54,4
15583576,Tai,671,France,Male,30,2
15732740,Plant,765,Spain,Female,32,9
15723320,Azubuike,651,Germany,Female,25,2
15603851,Galkin,704,France,Male,32,7
15777923,Johnston,544,France,Female,45,6
15735719,Babbage,790,France,Female,40,9
15703482,Walker,710,Germany,Male,34,9
15605835,Rice,743,France,Male,37,8
15664881,Norton,702,France,Male,34,4
15757568,Bogolyubov,704,France,Female,45,6
15792660,Gibbons,614,France,Male,38,2
15599722,Chia,609,Spain,Female,43,6
15726354,Smith,688,France,Female,32,6
15610355,Hunter,713,France,Male,44,1
15704284,Ekechukwu,736,Germany,Male,57,9
15621893,Bellucci,727,France,Male,18,4
15588219,Ford,850,France,Female,38,1
15688619,Scott,718,Spain,Male,45,3
15765518,Gregson,643,France,Female,51,2
15616931,Moore,653,France,Male,41,8
15758372,Wallace,674,France,Male,18,7
15782591,Cook,690,France,Male,35,6
15612109,Speth,819,France,Male,38,9
15613712,Boag,634,Spain,Male,34,1
15639322,Grave,633,Spain,Male,33,4
15594349,Streeten,850,France,Male,49,5
15574167,Fox,665,France,Male,33,2
15811842,Artemyeva,630,Spain,Male,26,7
15648794,Giordano,836,Spain,Male,57,4
15771211,Perkins,668,France,Male,38,10
15588614,Walton,753,France,Male,57,7
15630698,Hay,745,France,Female,55,9
15694200,Gardner,693,France,Male,36,8
15721426,Milne,606,Germany,Male,65,10
15725997,She,660,France,Female,35,6
15762138,Hu,608,France,Male,42,5
15750649,Uwakwe,744,France,Female,44,3
15685706,Bird,731,France,Female,40,7
15641835,Anderson,683,France,Male,72,3
15586821,Bellew,727,France,Male,28,5
15569678,Cocci,561,Germany,Male,32,6
15793842,Krichauff,700,France,Female,34,2
15667554,Cameron,605,France,Male,35,6
15794479,Becker,767,Spain,Male,77,8
15585041,Ainsworth,511,France,Male,33,7
15780650,Biryukov,667,France,Male,40,9
15780846,Redding,787,France,Male,33,1
15805260,Wood,705,Germany,Female,56,2
15621629,Scott,773,Germany,Male,43,8
15662151,Gould,554,France,Male,40,4
15747174,Hao,526,Germany,Male,58,9
15651585,Power,661,Germany,Male,35,2
15649738,White,698,France,Female,46,0
15633108,Thorpe,646,France,Male,26,4
15769254,Tuan,757,Germany,Female,34,9
15704746,Inman,699,Spain,Male,35,2
15637644,Hanson,667,France,Female,24,4
15609562,MacDonald,774,Spain,Female,43,1
15787459,Parkes,745,Spain,Male,40,3
15762902,Stanley,649,France,Female,42,7
15738605,Fischer,634,Germany,Female,46,5
15724889,Chinweuba,665,Spain,Male,38,9
15730735,Henning,713,France,Male,38,9
15689147,Ogochukwu,652,France,Female,40,1
15730397,Narelle,739,Spain,Male,40,1
15762169,Bergman,556,Germany,Male,37,9
15589320,Sagese,699,Spain,Male,34,8
15799211,Anenechi,708,Spain,Female,32,8
15798310,Palerma,480,France,Male,35,2
15609998,Okwudilichukwu,700,Germany,Female,59,5
15583548,Harrison,525,Spain,Female,47,6
15761763,Jamieson,845,France,Male,33,8
15764409,Goodman,613,France,Male,37,9
15710161,Ko,850,France,Female,34,2
15735246,Norman,798,Spain,Female,58,9
15791700,Ugochukwutubelum,773,Germany,Male,47,2
15670753,Uvarova,614,Spain,Male,35,2
15573876,Chia,473,Spain,Male,48,8
15770174,Piazza,762,France,Male,29,6
15641114,Power,701,France,Male,37,8
15682435,P'eng,600,France,Male,35,4
15751788,Johnson,850,Spain,Male,28,9
15672598,Walker,613,Spain,Male,30,9
15762803,Innes,509,France,Male,31,3
15812982,Francis,509,Spain,Male,38,2
15597901,Chidozie,609,France,Male,34,1
15731507,Mackenzie,456,France,Female,33,1
15809826,Craigie,728,France,Female,46,2
15764237,Manfrin,663,Spain,Male,33,9
15769917,Onyekachi,673,Germany,Female,34,1
15641850,Pethard,717,France,Male,40,0
15770974,Nwabugwu,741,Germany,Female,37,8
15803749,DeRose,498,Germany,Female,41,4
15684999,Ch'eng,850,France,Female,26,4
15770225,Padovesi,493,France,Male,36,9
15627484,Obielumani,686,France,Female,47,5
15610337,Stephens,666,Spain,Male,35,2
15752488,Emery,733,Spain,Female,31,9
15610056,Dufresne,631,Germany,Female,34,6
15806049,Lee,714,Germany,Female,49,5
15736069,Hsing,767,Germany,Female,35,6
15763662,Longo,711,Germany,Male,43,2
15615575,Vial,722,France,Male,34,8
15691723,Chukwudi,631,Spain,Male,55,9
15774098,Grant,701,Germany,Male,38,3
15750808,Ma,790,Spain,Male,46,2
15744368,Sun,633,Spain,Male,58,6
15610594,Moss,644,France,Female,37,8
15756125,Booth,757,Spain,Male,44,5
15623277,Ross,696,France,Female,30,8
15795954,Ndukaku,746,France,Male,35,2
15671969,Pruneda,649,Spain,Male,36,8
15791268,Neumann,565,Spain,Male,38,0
15713655,Calabrese,720,France,Female,38,10
15633930,Yobachukwu,648,Spain,Female,56,6
15712849,Tung,632,Germany,Male,41,3
15639077,Marchesi,622,France,Female,30,2
15808784,Hess,835,France,Male,28,2
15648577,Pickering,493,France,Female,31,3
15670345,Mazzi,785,Germany,Female,33,6
15633112,Madukaego,681,Germany,Male,42,3
15714397,Trentino,621,Germany,Female,30,2
15780038,Paterson,756,Spain,Male,38,6
15756305,Marchesi,515,France,Female,66,6
15578799,Anayolisa,625,France,Female,58,10
15800326,Poole,717,Spain,Female,39,6
15785485,Zhou,595,Germany,Female,41,2
15783958,Bates,539,Spain,Female,37,1
15727546,Olejuru,762,France,Male,35,9
15739576,Bustard,706,Spain,Male,20,8
15631333,Wade,677,Spain,Female,25,8
15604782,Tan,733,Germany,Female,33,7
15589643,Ngozichukwuka,684,Spain,Female,41,7
15585533,Calabrese,679,France,Male,36,6
15681506,Lane,478,Spain,Male,43,1
15630551,Forbes,696,France,Male,33,2
15698349,Davy,686,Spain,Female,35,4
15776631,Ma,466,France,Female,36,5
15762216,Barrera,686,France,Female,41,4
15623927,Alexander,576,France,Male,55,9
15681402,Ngozichukwuka,763,Germany,Female,61,1
15586264,Murray,572,France,Male,43,2
15594685,Hall,757,France,Female,49,2
15812945,Padovesi,582,France,Female,29,0
15734628,Lysaght,623,France,Female,35,5
15629323,Kelechi,617,Germany,Female,37,4
15666823,Nebechi,425,France,Male,39,4
15777553,Hanson,659,France,Female,56,9
15613097,Kao,605,France,Female,33,4
15622217,Tu,538,France,Female,38,8
15703588,Palerma,665,Germany,Male,25,5
15570835,Fallaci,491,Germany,Female,57,4
15679299,Shen,726,Spain,Female,27,7
15808044,Ts'ui,580,France,Female,65,9
15579208,Chikezie,550,France,Female,48,6
15684951,He,542,France,Female,59,2
15667620,Dreyer,732,France,Female,43,6
15582960,Short,473,France,Female,33,5
15590730,Hunt,745,Spain,Male,34,9
15763747,Ricci,732,France,Male,36,7
15778320,Teng,848,Germany,Female,40,5
15642787,Ijendu,572,France,Male,37,1
15624633,Kibby,702,France,Male,45,9
15766765,Obiuto,664,Germany,Male,39,7
15783615,Ramos,630,Germany,Male,50,3
15640161,Calabrese,618,Germany,Male,44,5
15619889,Vasin,556,France,Male,26,4
15579166,Munro,619,France,Female,30,7
15789097,Keeley,644,France,Male,48,8
15674880,Archer,658,Spain,Male,50,2
15778157,Murray,598,Spain,Male,27,8
15779064,Chidiegwu,677,France,Male,27,2
15801265,Tang,689,Spain,Female,45,0
15589204,Farrar,591,France,Male,33,9
15664543,Shaw,699,France,Male,40,7
15582714,Napolitani,749,Germany,Male,47,9
15797595,Greenhalgh,709,France,Female,40,9
15614034,Martin,607,Germany,Male,61,2
15763171,Hu,650,Germany,Female,25,2
15647266,Y?an,651,Spain,Female,45,10
15757577,Odili,676,France,Female,61,8
15736656,H?,723,France,Female,49,4
15635078,Chiemela,714,Spain,Male,45,0
15680141,Yuan,759,Spain,Female,35,7
15576945,Clements,582,France,Male,29,0
15602034,Kolesnikov,697,France,Female,34,2
15732020,Rutherford,610,Germany,Male,57,6
15611029,Hsiung,488,Germany,Female,33,4
15621210,Angelo,599,Germany,Male,46,9
15569222,Mendes,781,France,Male,32,6
15664639,McGregor,645,France,Male,19,9
15724223,Bronner,545,France,Female,55,5
15644621,Mironova,597,Germany,Female,40,9
15756056,Ku,561,Spain,Female,28,3
15700353,Evans,662,France,Female,37,6
15624388,Henderson,649,Germany,Female,50,5
15627212,Smith,630,France,Female,36,2
15648005,Russell,672,Spain,Male,33,2
15681446,Sun,636,Germany,Female,37,9
15775888,McDonald,593,Germany,Female,38,5
15749019,Wong,545,Germany,Male,45,6
15709928,Niu,567,Spain,Female,41,1
15784676,Fanucci,583,France,Male,51,6
15748116,Zetticci,681,France,Female,29,2
15612193,Hsia,762,Spain,Male,29,10
15762984,McIntosh,648,Spain,Male,35,7
15613713,Kozlova,644,France,Male,30,5
15664204,Meany,706,Spain,Male,29,2
15639415,Thompson,850,France,Male,35,3
15806332,Le Gallienne,484,Spain,Female,39,5
15614929,Cheng,508,Germany,Male,28,0
15695492,P'eng,439,France,Female,29,6
15635972,Lloyd,484,Spain,Male,36,8
15616380,Wheeler,803,Spain,Female,37,1
15581440,Christie,724,Germany,Female,48,6
15654390,He,640,France,Male,33,7
15660688,King,701,Spain,Female,35,9
15806307,Favors,537,France,Male,37,3
15647975,Vida,651,Germany,Male,26,5
15595728,Thomas,523,Germany,Male,41,0
15735388,Wayn,717,France,Female,25,7
15788535,Tan,593,Spain,Male,44,5
15765902,Gibson,706,Germany,Male,38,5
15642345,Y?,714,Germany,Female,49,4
15641250,Calabresi,794,Spain,Male,38,9
15706163,Enyinnaya,518,Germany,Male,46,4
15746708,Ritchie,589,Germany,Male,55,7
15775203,Chia,824,France,Male,45,3
15787907,Wang,719,Germany,Female,42,5
15646764,Lorenzo,617,Germany,Female,58,3
15678284,Pai,651,France,Male,35,7
15726791,Nuttall,637,Spain,Female,45,2
15813144,Osborne,554,France,Female,26,7
15669342,Ferri,731,Germany,Male,35,2
15710366,Hamilton,569,Spain,Female,42,1
15614934,McEwan,625,Germany,Female,37,4
15588701,Lai,592,France,Female,38,4
15665438,Hs?,669,France,Male,43,1
15644896,Thompson,663,Germany,Male,32,3
15670205,Boyd,518,Germany,Female,41,5
15635776,Trevisani,686,Germany,Female,43,5
15791053,Lucciano,709,Germany,Male,45,4
15644005,Holman,571,France,Female,33,9
15796343,Bazhenov,707,France,Female,31,2
15751057,Douglas,701,Germany,Male,32,5
15623430,Hill,672,France,Male,34,9
15682600,Lo,620,Germany,Male,39,9
15769312,Forbes,557,Spain,Male,48,10
15708212,Lin,648,Spain,Female,54,7
15650258,Sinclair,479,France,Female,35,2
15604345,Kemp,730,France,Female,22,9
15578297,Ebelegbulam,737,Germany,Female,43,1
15671789,Woods,616,France,Male,31,3
15726186,Genovese,639,Spain,Male,29,4
15764618,Tseng,815,Spain,Female,39,6
15730738,Chiang,786,Spain,Male,31,9
15637650,Williams,549,France,Male,50,9
15606267,Wilson,622,France,Female,38,4
15625904,Wang,624,France,Male,26,9
15654463,Moore,841,France,Male,34,4
15774151,Iadanza,614,Spain,Female,41,7
15693259,Wallace,676,France,Male,30,1
15642468,Clark,697,France,Male,42,9
15758531,Y?,732,France,Female,40,10
15728352,Yermakov,623,France,Male,27,4
15637240,Wei,541,France,Male,46,4
15595588,Chukwunonso,773,Spain,Female,39,4
15778395,McIntyre,762,Germany,Male,34,4
15711825,Ts'ai,655,Spain,Female,35,1
15599251,Chung,602,Germany,Male,32,7
15570004,Tsou,850,France,Male,31,3
15656912,Aitken,649,Spain,Male,51,4
15657342,Dawson,850,Germany,Male,28,4
15716284,Ward,543,France,Male,43,9
15672374,Pai,672,France,Male,52,8
15732476,Ifeanyichukwu,600,France,Female,27,3
15747724,Briggs,671,Spain,Female,34,10
15633877,Morrison,706,Spain,Female,42,8
15672516,Wall,541,Germany,Male,51,7
15607827,Nebechukwu,711,Germany,Male,34,4
15751336,Yao,630,Spain,Male,30,3
15646539,Liao,531,France,Male,31,3
15756901,Ch'ang,641,France,Female,26,4
15809286,Burke,631,Germany,Male,37,8
15759021,Kay,685,France,Male,35,9
